time,amplitude,avg_temp,power
0,0,300,0
0.002,1.0001942928265,300.0000000012,9.9980027294659e-07
0.004,1.0006983392726,300.00000000359,9.9989855882497e-07
0.006,1.001420735789,300.00000000598,9.998913374341e-07
0.008,1.00229721289,300.00000000837,9.9982545697819e-07
0.01,1.0032830410132,300.00000001077,9.9976610856941e-07
0.012,1.0043469453805,300.00000001317,9.9970489962219e-07
0.014,1.0054670791203,300.00000001557,9.9964378367265e-07
0.016,1.0066281954531,300.00000001798,9.9958211484472e-07
0.018,1.0078196411307,300.00000002038,9.9952045867057e-07
0.02,1.0090339837142,300.00000002279,9.9945842434276e-07
0.022,1.0102660269233,300.00000002521,9.9939641762159e-07
0.024,1.0115121510499,300.00000002762,9.9933411195446e-07
0.026,1.0127698244926,300.00000003004,9.9927184033436e-07
0.028,1.0140372911291,300.00000003246,9.9920931015043e-07
0.03,1.0153133229692,300.00000003488,9.9914681535318e-07
0.032,1.0165970764875,300.00000003731,9.9908408328993e-07
0.034,1.0178879627212,300.00000003974,9.9902138562879e-07
0.036,1.0191855859525,300.00000004217,9.9895846240419e-07
0.038,1.0204896711787,300.00000004461,9.9889557166936e-07
0.04,1.0218000429353,300.00000004705,9.9883246214625e-07
0.042,1.0231165809044,300.00000004949,9.9876938293024e-07
0.044,1.0244392182753,300.00000005193,9.9870608910039e-07
0.046,1.0257679112409,300.00000005438,9.986428234126e-07
0.048,1.0271026468189,300.00000005683,9.9857934586873e-07
0.05,1.0284434192801,300.00000005928,9.9851589442294e-07
0.052,1.029790242492,300.00000006174,9.9845223307793e-07
0.054,1.0311431298787,300.0000000642,9.9838859593363e-07
0.056,1.0325021088617,300.00000006666,9.9832475037334e-07
0.058,1.0338672026859,300.00000006913,9.9826092725386e-07
0.06,1.0352384457657,300.0000000716,9.9819689690744e-07
0.062,1.0366158665607,300.00000007407,9.9813288736078e-07
0.064,1.0379995032373,300.00000007655,9.9806867158503e-07
0.066,1.0393893871954,300.00000007902,9.9800447506439e-07
0.068,1.0407855587532,300.00000008151,9.9794007318114e-07
0.07,1.0421880511293,300.00000008399,9.9787568908894e-07
0.072,1.0435969060055,300.00000008648,9.9781110040474e-07
0.074,1.0450121578689,300.00000008897,9.9774652811082e-07
0.076,1.0464338493788,300.00000009146,9.9768175192554e-07
0.078,1.0478620160241,300.00000009396,9.9761699078124e-07
0.08,1.0492967012557,300.00000009646,9.9755202639037e-07
0.082,1.0507379414384,300.00000009897,9.9748707573418e-07
0.084,1.0521857807291,300.00000010147,9.9742192243263e-07
0.086,1.0536402563129,300.00000010398,9.9735678159323e-07
0.088,1.0551014130164,300.0000001065,9.9729143867227e-07
0.09,1.056569288825,300.00000010902,9.972261069707e-07
0.092,1.0580439292241,300.00000011154,9.9716057372067e-07
0.094,1.0595253729966,300.00000011406,9.9709505047206e-07
0.096,1.0610136662885,300.00000011659,9.9702932618e-07
0.098,1.0625088486871,300.00000011912,9.9696361069472e-07
0.1,1.0640109670071,300.00000012165,9.9689769464619e-07
0.102,1.0655200616519,300.00000012419,9.9683178622737e-07
0.104,1.0670361801165,300.00000012673,9.9676567770617e-07
0.106,1.0685593636341,300.00000012928,9.9669957565319e-07
0.108,1.0700896603944,300.00000013182,9.9663327393932e-07
0.11,1.0716271124757,300.00000013438,9.9656697754709e-07
0.112,1.073171768777,300.00000013693,9.9650048191835e-07
0.114,1.0747236722384,300.00000013949,9.9643399047712e-07
0.116,1.0762828724844,300.00000014205,9.963673002071e-07
0.118,1.0778494133333,300.00000014462,9.963006130035e-07
0.12,1.079423345152,300.00000014719,9.9623372736375e-07
0.122,1.0810047126548,300.00000014976,9.9616684367878e-07
0.124,1.0825935669678,300.00000015234,9.9609976193801e-07
0.126,1.0841899537195,300.00000015492,9.9603268104881e-07
0.128,1.085793924813,300.0000001575,9.9596540247156e-07
0.13,1.0874055268091,300.00000016009,9.9589812365199e-07
0.132,1.0890248124066,300.00000016268,9.958306475001e-07
0.134,1.0906518291177,300.00000016527,9.9576317001892e-07
0.136,1.0922866304553,300.00000016787,9.9569549554998e-07
0.138,1.0939292649024,300.00000017047,9.9562781867163e-07
0.14,1.0955797868056,300.00000017308,9.9555994514181e-07
0.142,1.0972382456382,300.00000017569,9.9549206812688e-07
0.144,1.0989046966005,300.0000001783,9.9542399478678e-07
0.146,1.1005791901768,300.00000018092,9.953559168931e-07
0.148,1.1022617824415,300.00000018354,9.9528764298979e-07
0.15,1.1039525249105,300.00000018616,9.9521936347021e-07
0.152,1.1056514745534,300.00000018879,9.9515088824828e-07
0.154,1.1073586839389,300.00000019142,9.9508240635152e-07
0.156,1.109074210954,300.00000019406,9.9501372905142e-07
0.158,1.1107981092419,300.0000001967,9.9494504406565e-07
0.16,1.11253043762,300.00000019935,9.9487615711922e-07
0.162,1.1142712508367,300.00000020199,9.9480726905273e-07
0.164,1.1160206086834,300.00000020465,9.9473818516048e-07
0.166,1.1177785670209,300.0000002073,9.9466909160679e-07
0.168,1.1195451866227,300.00000020996,9.9459980344183e-07
0.17,1.1213205244932,300.00000021263,9.9453050444998e-07
0.172,1.1231046424163,300.00000021529,9.9446101113805e-07
0.174,1.1248975985642,300.00000021797,9.9439150594977e-07
0.176,1.1266994557566,300.00000022064,9.9432180670973e-07
0.178,1.1285102733579,300.00000022332,9.9425209455072e-07
0.18,1.1303301152491,300.00000022601,9.9418218860189e-07
0.182,1.1321590420126,300.0000002287,9.9411226869344e-07
0.184,1.1339971186169,300.00000023139,9.9404215525057e-07
0.186,1.1358444068883,300.00000023409,9.9397202680824e-07
0.188,1.1377009729109,300.00000023679,9.9390170508252e-07
0.19,1.1395668797807,300.00000023949,9.9383136731953e-07
0.192,1.1414421947248,300.0000002422,9.9376083651805e-07
0.194,1.143326982137,300.00000024492,9.9369028864344e-07
0.196,1.1452213104165,300.00000024763,9.9361954797023e-07
0.198,1.1471252452829,300.00000025036,9.9354878918858e-07
0.2,1.1490388563374,300.00000025308,9.9347783784394e-07
0.202,1.1509622106542,300.00000025582,9.9340686735525e-07
0.204,1.1528953790669,300.00000025855,9.9333570453574e-07
0.206,1.1548384300344,300.00000026129,9.9326452153724e-07
0.208,1.1567914356538,300.00000026404,9.9319314643506e-07
0.21,1.1587544657991,300.00000026679,9.9312175011826e-07
0.212,1.1607275938637,300.00000026954,9.9305016192223e-07
0.214,1.1627108912411,300.0000002723,9.9297853966539e-07
0.216,1.1647044326594,300.00000027506,9.9290673882465e-07
0.218,1.1667082908085,300.00000027783,9.9283491317653e-07
0.22,1.1687225417839,300.0000002806,9.9276289643347e-07
0.222,1.1707472598887,300.00000028337,9.9269085518613e-07
0.224,1.1727825226256,300.00000028616,9.9261862288527e-07
0.226,1.1748284058462,300.00000028894,9.9254636504559e-07
0.228,1.1768849884825,300.00000029173,9.9247391637212e-07
0.23,1.1789523479672,300.00000029453,9.9240144111452e-07
0.232,1.181030564702,300.00000029733,9.9232877523537e-07
0.234,1.1831197177365,300.00000030013,9.9225608173137e-07
0.236,1.1852198889821,300.00000030294,9.921831978098e-07
0.238,1.1873311591421,300.00000030575,9.9211028522461e-07
0.24,1.1894536116779,300.00000030857,9.9203718242192e-07
0.242,1.1915873289848,300.00000031139,9.9196404991689e-07
0.244,1.1937323961156,300.00000031422,9.9189072739077e-07
0.246,1.1958888971968,300.00000031706,9.9181737412138e-07
0.248,1.1980569189143,300.00000031989,9.9174383102747e-07
0.25,1.2002365471665,300.00000032274,9.9167025614651e-07
0.252,1.2024278703162,300.00000032559,9.915964915748e-07
0.254,1.2046309760757,300.00000032844,9.9152269423641e-07
0.256,1.2068459545275,300.0000003313,9.9144870745135e-07
0.258,1.2090728952434,300.00000033416,9.9137468858658e-07
0.26,1.2113118900722,300.00000033703,9.9130047844129e-07
0.262,1.2135630304804,300.0000003399,9.9122623364757e-07
0.264,1.215826410134,300.00000034278,9.9115179972871e-07
0.266,1.2181021224483,300.00000034566,9.9107732986059e-07
0.268,1.22039026295,300.00000034855,9.9100267109594e-07
0.27,1.2226909270491,300.00000035145,9.9092797531458e-07
0.272,1.2250042121836,300.00000035435,9.9085309082738e-07
0.274,1.2273302202727,300.00000035725,9.9077880931855e-07
0.276,1.2296690772468,300.00000036016,9.9064298721332e-07
0.278,1.2320209143167,300.00000036307,9.9056650578088e-07
0.28,1.2343858134299,300.00000036599,9.904909558268e-07
0.282,1.2367638449995,300.00000036892,9.9041534326053e-07
0.284,1.2391550963977,300.00000037185,9.9033962375972e-07
0.286,1.241559444019,300.00000037479,9.9027171312261e-07
0.288,1.2439773648706,300.00000037773,9.9019630022604e-07
0.29,1.2464085972079,300.00000038068,9.9012016218593e-07
0.292,1.24885362367,300.00000038363,9.9004408972448e-07
0.294,1.2513123227933,300.00000038659,9.8996781703204e-07
0.296,1.2537849879834,300.00000038955,9.8989140439527e-07
0.298,1.2562715652808,300.00000039252,9.8981491563099e-07
0.3,1.2587723108616,300.0000003955,9.8973824854949e-07
0.302,1.2612871990894,300.00000039848,9.8966153638022e-07
0.304,1.2638164731434,300.00000040147,9.8958462607337e-07
0.306,1.2663601224734,300.00000040446,9.8950768498859e-07
0.308,1.2689183841822,300.00000040746,9.8943053375156e-07
0.31,1.271491254604,300.00000041046,9.893532522407e-07
0.312,1.2740789790013,300.00000041348,9.8927597754688e-07
0.314,1.2766815490922,300.00000041649,9.8919845221659e-07
0.316,1.2792992153541,300.00000041951,9.8912094076912e-07
0.318,1.2819319731353,300.00000042254,9.8904318012132e-07
0.32,1.284580074484,300.00000042558,9.8896542817392e-07
0.322,1.2872435188488,300.00000042862,9.8888743198042e-07
0.324,1.2899225599576,300.00000043166,9.888094382768e-07
0.326,1.2926172419077,300.00000043472,9.8872285514931e-07
0.328,1.295327817813,300.00000043777,9.8864422722919e-07
0.33,1.2980543733847,300.00000044084,9.8856572968874e-07
0.332,1.3007970035356,300.00000044391,9.8848716263492e-07
0.334,1.3035558245717,300.00000044699,9.8840850945648e-07
0.336,1.3063309648048,300.00000045007,9.8832975741612e-07
0.338,1.3091225594815,300.00000045316,9.8825089061866e-07
0.34,1.3119304394946,300.00000045626,9.8818010214026e-07
0.342,1.3147552766677,300.00000045936,9.8810147912131e-07
0.344,1.3175966824939,300.00000046247,9.8802219224528e-07
0.346,1.3204553378555,300.00000046558,9.8794292025773e-07
0.348,1.3233310727929,300.00000046871,9.8786339205331e-07
0.35,1.3262242705715,300.00000047183,9.8778377185935e-07
0.352,1.3291349149064,300.00000047497,9.8769526316271e-07
0.354,1.3320633156661,300.00000047811,9.8761520909826e-07
0.356,1.3350095739483,300.00000048126,9.8753520875567e-07
0.358,1.3379738063172,300.00000048442,9.8745507255593e-07
0.36,1.3409561396796,300.00000048758,9.8737483995033e-07
0.362,1.3439567183021,300.00000049075,9.8729449399561e-07
0.364,1.3469756963411,300.00000049392,9.8721402139449e-07
0.366,1.3500132339362,300.0000004971,9.8713341392558e-07
0.368,1.3530693982583,300.00000050029,9.8706143664877e-07
0.37,1.3561440669129,300.00000050349,9.8697180613082e-07
0.372,1.3592380157936,300.00000050669,9.8689059468756e-07
0.374,1.3623513415836,300.0000005099,9.8680941821964e-07
0.376,1.3654841506553,300.00000051312,9.8672816499525e-07
0.378,1.3686365789164,300.00000051635,9.8664681844667e-07
0.38,1.3718087813196,300.00000051958,9.8656536583167e-07
0.382,1.3750009244704,300.00000052282,9.8648379157615e-07
0.384,1.378213182428,300.00000052607,9.8640207994873e-07
0.386,1.3814456306722,300.00000052932,9.8632908921414e-07
0.388,1.384698146817,300.00000053258,9.8623813719714e-07
0.39,1.3879715647368,300.00000053585,9.8615594727446e-07
0.392,1.3912659910257,300.00000053913,9.8607363556392e-07
0.394,1.3945815442347,300.00000054241,9.8599125339857e-07
0.396,1.3979183762642,300.0000005457,9.8590877149329e-07
0.398,1.4012766601194,300.000000549,9.8582616939566e-07
0.4,1.4046565816858,300.0000005523,9.857434340476e-07
0.402,1.408058335062,300.00000055562,9.8566055802186e-07
0.404,1.4114820034868,300.00000055894,9.8558641881842e-07
0.406,1.414927470468,300.00000056227,9.8549428344371e-07
0.408,1.4183956385908,300.00000056561,9.8541079938845e-07
0.41,1.4218866086886,300.00000056895,9.8532724354652e-07
0.412,1.4254005200336,300.00000057231,9.8524375846737e-07
0.414,1.4289375546258,300.00000057567,9.8516012415211e-07
0.416,1.4324976148325,300.00000057904,9.8507696777866e-07
0.418,1.4360810375427,300.00000058242,9.8500171867692e-07
0.42,1.4396884076637,300.0000005858,9.849175926304e-07
0.422,1.4433197157582,300.0000005892,9.8483344852064e-07
0.424,1.4469753114732,300.0000005926,9.8474904885901e-07
0.426,1.4506553207751,300.00000059601,9.8466464652705e-07
0.428,1.4543600584821,300.00000059943,9.8457996721896e-07
0.43,1.4580896965037,300.00000060286,9.844952707885e-07
0.432,1.4618445197485,300.00000060629,9.844103452601e-07
0.434,1.4656247205773,300.00000060974,9.8432540287366e-07
0.436,1.4694305895464,300.00000061319,9.8424019057713e-07
0.438,1.4732623314247,300.00000061665,9.8415499607783e-07
0.44,1.4771202424629,300.00000062012,9.8406950738253e-07
0.442,1.4810045175358,300.0000006236,9.8398403965983e-07
0.444,1.4849155292936,300.00000062709,9.8389831776814e-07
0.446,1.4888533901009,300.00000063059,9.838124423683e-07
0.448,1.4928185113034,300.0000006341,9.8372657513008e-07
0.45,1.4968110158514,300.00000063761,9.8364055002093e-07
0.452,1.5008313583717,300.00000064114,9.8355427110316e-07
0.454,1.5048796152572,300.00000064467,9.8346798940297e-07
0.456,1.5089562673761,300.00000064821,9.833814399223e-07
0.458,1.513061402036,300.00000065176,9.8329488899786e-07
0.46,1.5171955047689,300.00000065533,9.8320806496835e-07
0.462,1.5213586727672,300.0000006589,9.8312124345638e-07
0.464,1.5255513972735,300.00000066248,9.8303414372595e-07
0.466,1.5297737853025,300.00000066607,9.8294705041527e-07
0.468,1.5340263342423,300.00000066967,9.8285967405701e-07
0.47,1.5383091611156,300.00000067328,9.827723076934e-07
0.472,1.5426227697421,300.0000006769,9.8268465384851e-07
0.474,1.54696728744,300.00000068053,9.8259701314851e-07
0.476,1.5513432247014,300.00000068416,9.8250908099577e-07
0.478,1.5557507194721,300.00000068781,9.8242116465975e-07
0.48,1.5601902891528,300.00000069147,9.8233295339886e-07
0.482,1.5646620826691,300.00000069514,9.822447601176e-07
0.484,1.5691666245768,300.00000069882,9.8215626895969e-07
0.486,1.5737040751423,300.00000070251,9.8206779741899e-07
0.488,1.578274966341,300.00000070621,9.8197902558063e-07
0.49,1.5828794731559,300.00000070992,9.8189027515632e-07
0.492,1.5875181233617,300.00000071364,9.8180122810116e-07
0.494,1.5921911210037,300.00000071737,9.8171218863645e-07
0.496,1.5968989906533,300.00000072112,9.8162286292756e-07
0.498,1.601641953393,300.00000072487,9.8153353829983e-07
0.5,1.6064205383955,300.00000072863,9.8144392931625e-07
0.502,1.6112349828851,300.00000073241,9.8135432185395e-07
0.504,1.6160858259873,300.00000073619,9.8126442843309e-07
0.506,1.6209733132966,300.00000073999,9.8117453914716e-07
0.508,1.6258979978347,300.0000007438,9.8108435867308e-07
0.51,1.630860134945,300.00000074762,9.8099418477487e-07
0.512,1.6358602900228,300.00000075145,9.8090371743141e-07
0.514,1.6408987300845,300.00000075529,9.8081325700883e-07
0.516,1.6459760323426,300.00000075914,9.8072250252737e-07
0.518,1.6510924765964,300.00000076301,9.8063175404651e-07
0.52,1.6562486518948,300.00000076689,9.8054071183051e-07
0.522,1.661444851571,300.00000077077,9.8044967394193e-07
0.524,1.6666816767242,300.00000077468,9.8035834325299e-07
0.526,1.671959434842,300.00000077859,9.8026701469555e-07
0.528,1.6772787394531,300.00000078251,9.8017539471036e-07
0.53,1.6826399127491,300.00000078645,9.8008377426342e-07
0.532,1.6880435811348,300.0000007904,9.7999186411774e-07
0.534,1.6934900820473,300.00000079436,9.7989995058276e-07
0.536,1.6989800552519,300.00000079833,9.7980774939167e-07
0.538,1.7045138539863,300.00000080232,9.7971554158389e-07
0.54,1.7100921318854,300.00000080632,9.7962304845323e-07
0.542,1.715715258567,300.00000081033,9.7953049525961e-07
0.544,1.7213838828667,300.00000081435,9.7943777468678e-07
0.546,1.7270984303579,300.00000081839,9.7934496319701e-07
0.548,1.7328595565658,300.00000082244,9.7925191426876e-07
0.55,1.7386676749394,300.0000008265,9.7915878719179e-07
0.552,1.744523484688,300.00000083058,9.7906544413e-07
0.554,1.75042740166,300.00000083467,9.7897202217172e-07
0.556,1.7563801524188,300.00000083877,9.7887837926302e-07
0.558,1.7623821628085,300.00000084289,9.7878466013013e-07
0.56,1.7684341829176,300.00000084702,9.7869071752089e-07
0.562,1.7745366525109,300.00000085117,9.7859669961983e-07
0.564,1.7806903441813,300.00000085533,9.7850245698723e-07
0.566,1.7868957135432,300.0000008595,9.7840813897175e-07
0.568,1.793153555664,300.00000086369,9.7831359570897e-07
0.57,1.7994643432827,300.00000086789,9.78218976359e-07
0.572,1.8058288943567,300.0000008721,9.7812413170126e-07
0.574,1.8122476828708,300.00000087633,9.7802935676019e-07
0.576,1.8187215955152,300.00000088058,9.7793405539871e-07
0.578,1.8252510887533,300.00000088484,9.7783898656502e-07
0.58,1.831837078362,300.00000088911,9.7774337770104e-07
0.582,1.8384800460094,300.0000008934,9.7764791055802e-07
0.584,1.8451809095233,300.00000089771,9.7755211032436e-07
0.586,1.8519402127208,300.00000090203,9.7745641924184e-07
0.588,1.8587589037698,300.00000090636,9.7736019936313e-07
0.59,1.8656375026557,300.00000091071,9.7726412210487e-07
0.592,1.8725769823692,300.00000091508,9.771677074378e-07
0.594,1.8795779296554,300.00000091946,9.7707131059109e-07
0.596,1.886641330159,300.00000092386,9.769745865731e-07
0.598,1.8937677872468,300.00000092827,9.7687788160799e-07
0.6,1.9009583192952,300.00000093271,9.7678084805183e-07
0.602,1.9082135521673,300.00000093715,9.7668383475915e-07
0.604,1.9155345364861,300.00000094162,9.7658649072096e-07
0.606,1.922921904616,300.0000009461,9.7648911678335e-07
0.608,1.9303767631443,300.0000009506,9.7639151566476e-07
0.61,1.9378997669056,300.00000095511,9.7629401519605e-07
0.612,1.9454920885093,300.00000095964,9.7619590212528e-07
0.614,1.9531543558635,300.00000096419,9.7609811469237e-07
0.616,1.9608877946483,300.00000096876,9.7599967452703e-07
0.618,1.9686930689836,300.00000097334,9.7590157931454e-07
0.62,1.9765714333879,300.00000097795,9.7580282184552e-07
0.622,1.9845235865569,300.00000098257,9.757044152122e-07
0.624,1.9925507905923,300.0000009872,9.7560532394677e-07
0.626,2.0006539014187,300.00000099186,9.7550652088815e-07
0.628,2.0088340242995,300.00000099654,9.7540719309143e-07
0.63,2.0170921881776,300.00000100123,9.7530809189006e-07
0.632,2.0254294882073,300.00000100594,9.7520843162085e-07
0.634,2.0338469991583,300.00000101067,9.7510903073216e-07
0.636,2.0423458576566,300.00000101543,9.750090404136e-07
0.638,2.0509272139532,300.0000010202,9.7490927420645e-07
0.64,2.0595921816229,300.00000102499,9.7480901040516e-07
0.642,2.0683419671674,300.0000010298,9.747089352189e-07
0.644,2.0771777702252,300.00000103463,9.7460833954336e-07
0.646,2.0861007594787,300.00000103948,9.7450804162167e-07
0.648,2.0951122952718,300.00000104435,9.7440703743506e-07
0.65,2.1042134981793,300.00000104924,9.7430620316574e-07
0.652,2.113405728014,300.00000105415,9.7420511103553e-07
0.654,2.1226902919593,300.00000105908,9.7410395386197e-07
0.656,2.1320685771952,300.00000106404,9.7400253091884e-07
0.658,2.1415418480467,300.00000106901,9.7390105391528e-07
0.66,2.1511115866851,300.00000107401,9.7379933417969e-07
0.662,2.1607791650487,300.00000107903,9.7369739441525e-07
0.664,2.1705460598926,300.00000108407,9.7359500904217e-07
0.666,2.1804136992529,300.00000108913,9.7349321101475e-07
0.668,2.1903836085304,300.00000109422,9.7339048228201e-07
0.67,2.2004572976718,300.00000109933,9.7328837446832e-07
0.672,2.2106363401095,300.00000110446,9.7318531169992e-07
0.674,2.2209223138634,300.00000110961,9.7308289108305e-07
0.676,2.2313168484453,300.00000111479,9.7297949358538e-07
0.678,2.2418215894815,300.00000111999,9.728767578277e-07
0.68,2.2524382041801,300.00000112522,9.7277296092919e-07
0.682,2.2631684937268,300.00000113047,9.7266991483656e-07
0.684,2.2740141000703,300.00000113575,9.7256581387003e-07
0.686,2.2849769132573,300.00000114105,9.7246247313106e-07
0.688,2.2960586458873,300.00000114637,9.7235803169161e-07
0.69,2.3072612757162,300.00000115172,9.7225437850629e-07
0.692,2.3185865770845,300.0000011571,9.7214960018905e-07
0.694,2.33003646698,300.0000011625,9.7204567804666e-07
0.696,2.3416132509278,300.00000116793,9.7194072723526e-07
0.698,2.353318370441,300.00000117338,9.7183574904857e-07
0.7,2.3651545872902,300.00000117886,9.7173104506802e-07
0.702,2.3771232356303,300.00000118437,9.716257163878e-07
0.704,2.3892272681188,300.00000118991,9.7152069592437e-07
0.706,2.4014680791055,300.00000119547,9.7141500011081e-07
0.708,2.4138486748056,300.00000120106,9.7130975149813e-07
0.71,2.4263705517201,300.00000120668,9.7120372925349e-07
0.712,2.4390368535525,300.00000121233,9.7109811130142e-07
0.714,2.4518491410998,300.00000121801,9.7099178249685e-07
0.716,2.4648106768761,300.00000122371,9.7088578489733e-07
0.718,2.4779231140254,300.00000122945,9.7077914336223e-07
0.72,2.4911898287855,300.00000123522,9.7067277926879e-07
0.722,2.5046125760279,300.00000124101,9.7056581708222e-07
0.724,2.5181948509978,300.00000124684,9.7045910579331e-07
0.726,2.531938514568,300.0000012527,9.7035181706841e-07
0.728,2.5458471884659,300.00000125859,9.7024476883234e-07
0.73,2.559922846361,300.00000126451,9.7013714992308e-07
0.732,2.5741692420755,300.00000127046,9.7002976857141e-07
0.734,2.5885884694227,300.00000127645,9.6992181789896e-07
0.736,2.6031844205045,300.00000128247,9.6981410475003e-07
0.738,2.6179593169542,300.00000128852,9.6970582171177e-07
0.74,2.6329171958725,300.00000129461,9.6959777715357e-07
0.742,2.6480604147212,300.00000130073,9.6948916160636e-07
0.744,2.6633931628897,300.00000130688,9.6938078565305e-07
0.746,2.6789179420904,300.00000131307,9.6927183770094e-07
0.748,2.6946391018536,300.0000013193,9.6916313021241e-07
0.75,2.7105592970579,300.00000132556,9.6905385012103e-07
0.752,2.7266830457972,300.00000133186,9.6894481089697e-07
0.754,2.7430131655954,300.00000133819,9.688351990567e-07
0.756,2.7595543521196,300.00000134456,9.6872582788376e-07
0.758,2.7763095956444,300.00000135097,9.6861588479513e-07
0.76,2.7932837790415,300.00000135742,9.6850618147011e-07
0.762,2.8104800761253,300.00000136391,9.6839590773625e-07
0.764,2.8279035672621,300.00000137044,9.682858720834e-07
0.766,2.8455576213398,300.000001377,9.6817526840606e-07
0.768,2.8634475272174,300.00000138361,9.6806490028715e-07
0.77,2.881576861539,300.00000139026,9.6795440137931e-07
0.772,2.8999511090857,300.00000139695,9.6784323264478e-07
0.774,2.9185741329487,300.00000140368,9.6773241731841e-07
0.776,2.9374515910364,300.00000141045,9.6762092409228e-07
0.778,2.956587601519,300.00000141727,9.6750978017065e-07
0.78,2.9759880664064,300.00000142413,9.6739796137907e-07
0.782,2.9956573513244,300.00000143103,9.6728648927129e-07
0.784,3.015601622257,300.00000143798,9.6717434344596e-07
0.786,3.0358255081856,300.00000144498,9.6706254383468e-07
0.788,3.0563354542727,300.00000145202,9.6695007028192e-07
0.79,3.0771363704138,300.00000145911,9.6683794396748e-07
0.792,3.0982349976139,300.00000146625,9.6672514260708e-07
0.794,3.1196365450497,300.00000147343,9.6661269052151e-07
0.796,3.1413480462873,300.00000148067,9.664995795644e-07
0.798,3.1633750798778,300.00000148795,9.663868007491e-07
0.8,3.1857249860401,300.00000149528,9.6627334377263e-07
0.802,3.2084035477222,300.00000150267,9.6616024026739e-07
0.804,3.2314187459365,300.00000151011,9.6604644879433e-07
0.806,3.2547765833982,300.0000015176,9.6593301611294e-07
0.808,3.2784853527967,300.00000152514,9.6581891914212e-07
0.81,3.302551527312,300.00000153274,9.6570515928509e-07
0.812,3.3269837729533,300.00000154039,9.655907400041e-07
0.814,3.3517889813336,300.0000015481,9.6547665757707e-07
0.816,3.376976241747,300.00000155586,9.6536191979199e-07
0.818,3.4025528622834,300.00000156369,9.6524750251251e-07
0.82,3.4285284656742,300.00000157157,9.6513245369247e-07
0.822,3.4549108031122,300.00000157951,9.6501770740218e-07
0.824,3.4817098291186,300.00000158751,9.6490245630827e-07
