time,amplitude,avg_temp,power
0,0,300,0
0.001,1.0000513791049,300.0000000006,9.999559377929e-07
0.002,1.0001942333513,300.00000000179,9.9998151235778e-07
0.003,1.0004138815224,300.00000000299,9.9995333880407e-07
0.004,1.0006980482121,300.00000000419,9.9992629555714e-07
0.005,1.0010363770569,300.00000000538,9.9989762371158e-07
0.006,1.0014202064424,300.00000000658,9.9986829516778e-07
0.007,1.0018422914245,300.00000000778,9.9983851254057e-07
0.008,1.0022965747278,300.00000000897,9.998085332531e-07
0.009,1.0027779965145,300.00000001017,9.9977829199301e-07
0.01,1.0032823275847,300.00000001137,9.9974798590412e-07
0.011,1.0038060358383,300.00000001257,9.9971747773961e-07
0.012,1.0043461688763,300.00000001377,9.9968695508488e-07
0.013,1.0049002610198,300.00000001497,9.9965625980456e-07
0.014,1.0054662508643,300.00000001617,9.9962557651479e-07
0.015,1.0060424169713,300.00000001737,9.9959473940609e-07
0.016,1.0066273197676,300.00000001857,9.9956393078848e-07
0.017,1.0072197573334,300.00000001978,9.9953298146175e-07
0.018,1.0078187242305,300.00000002098,9.9950207156201e-07
0.019,1.0084233813279,300.00000002219,9.9947103030649e-07
0.02,1.0090330264102,300.00000002339,9.99440035845e-07
0.021,1.0096470737952,300.0000000246,9.9940891675612e-07
0.022,1.0102650331489,300.0000000258,9.9937784941573e-07
0.023,1.0108864959311,300.00000002701,9.9934666232457e-07
0.024,1.0115111199305,300.00000002822,9.9931553027031e-07
0.025,1.0121386204717,300.00000002943,9.99284282038e-07
0.026,1.0127687589426,300.00000003064,9.9925309097221e-07
0.027,1.0134013373195,300.00000003185,9.9922178638423e-07
0.028,1.0140361894839,300.00000003306,9.9919054028218e-07
0.029,1.0146731780606,300.00000003427,9.9915918267125e-07
0.03,1.0153121876835,300.00000003548,9.9912788429778e-07
0.031,1.0159531234472,300.00000003669,9.9909647597832e-07
0.032,1.0165959055365,300.00000003791,9.9906512724986e-07
0.033,1.0172404688017,300.00000003912,9.9903366982272e-07
0.034,1.0178867583447,300.00000004034,9.9900227206024e-07
0.035,1.0185347298753,300.00000004155,9.9897076662549e-07
0.036,1.0191843459701,300.00000004277,9.9893932073234e-07
0.037,1.0198355769721,300.00000004399,9.9890776803824e-07
0.038,1.0204883977218,300.00000004521,9.9887627462509e-07
0.039,1.0211427888345,300.00000004643,9.9884467517361e-07
0.04,1.021798733765,300.00000004764,9.988131346449e-07
0.041,1.0224562203459,300.00000004886,9.9878148876411e-07
0.042,1.0231152380892,300.00000005009,9.9874990138047e-07
