time,fluxintegral,power
0.0005,52.185746798286,0.96226264203423
0.001,54.52367921829,1.0057289017621
0.0015,56.702918377739,1.0462123105249
0.002,58.766269740137,1.0845223397347
0.0025,60.729415452444,1.1209625547693
0.003,62.600176756389,1.1556842952728
0.0035,64.38385651502,1.1887884600541
0.004,66.084828150756,1.2203571322981
0.0045,67.707039274598,1.2504639012409
0.005,69.254180475762,1.2791773740139
0.0055,70.729746428104,1.3065624476709
0.006,72.137061389677,1.3326808309802
0.0065,73.479292618346,1.3575913101945
0.007,74.759459511345,1.3813499244247
0.0075,75.980441090893,1.4040101065261
0.008,77.144982727514,1.4256228085446
0.0085,78.255702411186,1.4462366183296
0.009,79.31509668417,1.465897869719
0.0095,80.325546282563,1.4846507472684
0.01,81.289321510755,1.5025373860051
0.0105,82.208587364729,1.5195979665153
0.011,83.08540841711,1.5358708056081
0.0115,83.921753475401,1.5513924427686
0.012,84.71950002408,1.5661977225998
0.0125,85.480438460623,1.5803198734401
0.013,86.206276135036,1.5937905823334
0.0135,86.898641202005,1.6066400665223
0.014,87.559086294369,1.6188971416245
0.0145,88.189092026193,1.6305892866471
0.015,88.790070333357,1.6417427059853
0.0155,89.363367659186,1.6523823885453
0.016,89.910267992323,1.6625321641242
0.0165,90.43199576368,1.6722147571759
0.017,90.929718609021,1.6814518380817
0.0175,91.404550003404,1.6902640720439
0.018,91.857551773417,1.6986711657106
0.0185,92.289736492895,1.7066919116384
0.019,92.702069767498,1.7143442306924
0.0195,93.095472413335,1.7216452124794
0.02,93.470822534518,1.7286111539063
0.0205,93.828957504357,1.7352575959485
0.021,94.170675854657,1.7415993587148
0.0215,94.496739077381,1.7476505748839
0.022,94.807873342732,1.7534247215912
0.0225,95.10477113756,1.7589346508361
0.023,95.388092827755,1.7641926184789
0.0235,95.658468148181,1.7692103118925
0.024,95.916497623492,1.773998876332
0.0245,96.162753923044,1.7785689400802
0.025,96.397783152964,1.7829306384281
0.0255,96.622106088281,1.7870936365417
0.026,96.836219347911,1.791067151269
0.0265,97.040596515132,1.7948599719349
0.027,97.235689206095,1.7984804801723
0.0275,97.421928088763,1.8019366688326
0.028,97.599723854597,1.8052361600191
0.0285,97.76946814516,1.8083862222845
0.029,97.931534435749,1.8113937870301
0.0295,98.086278878031,1.8142654641448
0.03,98.234041103603,1.8170075569181
0.0305,98.375144990276,1.8196260762616
0.031,98.509899392804,1.8221267542717
0.0315,98.63859883974,1.8245150571613
0.032,98.761524197946,1.8267961975939
0.0325,98.878943306295,1.8289751464435
0.033,98.991111579968,1.8310566440108
0.0335,99.098272586737,1.8330452107179
0.034,99.200658596494,1.8349451573071
0.0345,99.298491105307,1.8367605945676
0.035,99.391981335166,1.8384954426098
0.0355,99.481330710544,1.84015343971
0.036,99.566731312851,1.8417381507448
0.0365,99.648366313814,1.8432529752343
0.037,99.726410388753,1.8447011550119
0.0375,99.801030110684,1.8460857815391
0.038,99.872384326145,1.8474098028798
0.0385,99.94062451359,1.8486760303526
0.039,100.00589512515,1.8498871448728
0.0395,100.06833391256,1.8510457030019
0.04,100.12807223795,1.8521541427155
0.0405,100.18523537022,1.8532147889037
0.041,100.23994276769,1.8542298586169
0.0415,100.2923083476,1.8552014660675
0.042,100.34244074316,1.8561316274007
0.0425,100.39044354863,1.8570222652426
0.043,100.43641555305,1.8578752130386
0.0435,100.48045096316,1.8586922191898
0.044,100.52263961591,1.8594749509978
0.0445,100.56306718117,1.8602249984266
0.045,100.60181535502,1.8609438776899
0.0455,100.63896204407,1.8616330346717
0.046,100.67458154124,1.862293848189
0.0465,100.70874469339,1.8629276331023
0.047,100.74151906113,1.8635356432825
0.0475,100.7729690713,1.8641190744399
0.048,100.80315616229,1.8646790668215
0.0485,100.83213892268,1.8652167077843
0.049,100.85997322342,1.8657330342484
0.0495,100.88671234388,1.8662290350362
0.05,100.9124070921,1.8667056531036
0.0505,100.93710591937,1.867163787668
0.051,100.96085502957,1.8676042962362
0.0515,100.98369848343,1.8680279965397
0.052,101.0056782979,1.8684356683798
0.0525,101.02683454101,1.8688280553866
0.053,101.04720542222,1.869205866697
0.0535,101.06682737865,1.8695697785546
0.054,101.08573515728,1.8699204358356
0.0545,101.10396189337,1.8702584535036
0.055,101.12153918517,1.8705844179972
0.0555,101.1384971653,1.8708988885529
0.056,101.15486456864,1.8712023984674
0.0565,101.1706687972,1.8714954563002
0.057,101.185935982,1.8717785470213
0.0575,101.20069104191,1.8720521331057
0.058,101.21495773999,1.8723166555761
0.0585,101.22875873702,1.8725725349988
0.059,101.24211564269,1.872820172432
0.0595,101.2550490643,1.8730599503307
0.06,101.26757865329,1.87329223341
0.0605,101.27972314959,1.8735173694676
0.061,101.29150042385,1.8737356901687
0.0615,101.3029275178,1.8739475117941
0.062,101.31402068271,1.874153135954
0.0625,101.32479541601,1.8743528502686
0.063,101.3352664963,1.8745469290167
0.0635,101.34544801667,1.8747356337546
0.064,101.35535341651,1.8749192139066
0.0645,101.3649955118,1.8750979073273
0.065,101.37438652408,1.8752719408385
0.0655,101.383538108,1.8754415307409
0.066,101.39246137757,1.875606883302
0.0665,101.40116693133,1.8757681952217
0.067,101.40966487616,1.875925654076
0.0675,101.41796485016,1.8760794387402
0.068,101.42607604438,1.8762297197924
0.0685,101.4340072235,1.8763766598986
0.069,101.44176674569,1.8765204141795
0.0695,101.44936258142,1.8766611305605
0.07,101.45680233144,1.8767989501055
0.0705,101.46409324395,1.8769340073352
0.071,101.47124223093,1.8770664305305
0.0715,101.47825588376,1.8771963420221
0.072,101.48514048809,1.8773238584664
0.0725,101.49190203798,1.8774490911086
0.073,101.49854624948,1.8775721460339
0.0735,101.5050785735,1.8776931244068
0.074,101.5115042081,1.8778121226992
0.0745,101.51782811024,1.8779292329082
0.075,101.52405500694,1.8780445427635
0.0755,101.53018940597,1.8781581359258
0.076,101.536235606,1.8782700921748
0.0765,101.54219770631,1.8783804875899
0.077,101.54807961604,1.8784893947215
0.0775,101.55388506299,1.8785968827548
0.078,101.55961760207,1.8787030176657
0.0785,101.56528062326,1.8788078623701
0.079,101.57087735883,1.8789114768554
