time,amplitude,avg_temp,power
0,0,300,0
0.004,1.0006994696711,300.00000000239,9.9940167520519e-07
0.008,1.0022979135127,300.00000000479,9.9980789034765e-07
0.012,1.0043485840741,300.00000000958,9.9968902896527e-07
0.016,1.0066303445282,300.00000001439,9.9952112028039e-07
0.02,1.0090370114071,300.00000001921,9.993976608633e-07
0.024,1.0115154011407,300.00000002403,9.9927305789215e-07
0.028,1.014040906561,300.00000002887,9.9914796897527e-07
0.032,1.0166008757193,300.00000003372,9.9902265990786e-07
0.036,1.0191896411872,300.00000003858,9.9889670255769e-07
0.04,1.0218042730083,300.00000004346,9.9877064807217e-07
0.044,1.0244436761853,300.00000004834,9.9864391861669e-07
0.048,1.0271072848654,300.00000005324,9.9851713318861e-07
0.052,1.0297950982158,300.00000005815,9.9838965575262e-07
0.056,1.0325071541203,300.00000006307,9.9826213230066e-07
0.06,1.0352437031956,300.00000006801,9.9813391138636e-07
0.064,1.0380049606244,300.00000007296,9.9800564296173e-07
0.068,1.0407912685897,300.00000007792,9.9787704187608e-07
0.072,1.0436027055524,300.00000008289,9.9774759289251e-07
0.076,1.0464399716102,300.00000008787,9.9761853049519e-07
0.08,1.0493029216601,300.00000009287,9.9748844384813e-07
0.084,1.0521922651828,300.00000009788,9.9735806844215e-07
0.088,1.0551080638128,300.00000010291,9.9722748728945e-07
0.092,1.0580508319782,300.00000010795,9.970962339286e-07
0.096,1.0610207497477,300.000000113,9.9696492195477e-07
0.1,1.0640183153482,300.00000011806,9.9683295216517e-07
0.104,1.0670437110346,300.00000012314,9.9670083978314e-07
0.108,1.0700974546303,300.00000012823,9.9656810668931e-07
0.112,1.0731797537355,300.00000013334,9.9643521133189e-07
0.116,1.0762911198447,300.00000013846,9.9630170079639e-07
0.12,1.0794317915536,300.00000014359,9.9616801961462e-07
0.124,1.0826022760981,300.00000014874,9.960337273049e-07
0.128,1.0858028408981,300.0000001539,9.958992520339e-07
0.132,1.0890339923722,300.00000015908,9.9576417503065e-07
0.136,1.0922960250365,300.00000016428,9.9562889687753e-07
0.14,1.0955894413467,300.00000016948,9.9549293409404e-07
0.144,1.0989145881634,300.00000017471,9.9535695324739e-07
0.148,1.1022719291375,300.00000017994,9.9522016886554e-07
0.152,1.1056618663125,300.0000001852,9.9508338711815e-07
0.156,1.1090848584823,300.00000019046,9.9494579604209e-07
0.16,1.1125413387683,300.00000019575,9.9480819505302e-07
0.164,1.1160317666818,300.00000020105,9.9466979456689e-07
0.168,1.1195566077116,300.00000020636,9.9453136684937e-07
0.172,1.1231163210836,300.0000002117,9.9439215008781e-07
0.176,1.1267113901926,300.00000021705,9.9425284253614e-07
0.18,1.1303423604212,300.00000022241,9.941128499168e-07
0.184,1.1340096092553,300.00000022779,9.939727161551e-07
