time,amplitude,avg_temp,power
0,0,300,0
0.001,1.0000513381756,300.0000000006,9.999385228882e-07
0.002,1.000194229211,300.0000000012,9.9996107473375e-07
0.003,1.0004139695042,300.00000000239,9.9993770145355e-07
0.004,1.0006981956221,300.00000000359,9.9991007714503e-07
0.005,1.0010365564843,300.00000000478,9.9988281151018e-07
0.006,1.0014203516593,300.00000000598,9.9985751199569e-07
0.007,1.0018425008621,300.00000000718,9.998282842326e-07
0.008,1.0022966974817,300.00000000837,9.9979819227926e-07
0.009,1.002778177657,300.00000000957,9.9976834777796e-07
0.01,1.0032824139483,300.00000001077,9.9973776333837e-07
0.011,1.0038061935761,300.00000001197,9.9970759827466e-07
0.012,1.0043462243535,300.00000001317,9.9967676009761e-07
0.013,1.0049003894963,300.00000001437,9.9964638237036e-07
0.014,1.0054662803801,300.00000001557,9.9961534028651e-07
0.015,1.0060425307449,300.00000001677,9.9958480713438e-07
0.016,1.0066273317116,300.00000001798,9.9955366608123e-07
0.017,1.0072198542075,300.00000001918,9.9952304713335e-07
0.018,1.0078187208616,300.00000002038,9.994917564878e-07
0.019,1.0084234699421,300.00000002159,9.9946101920912e-07
0.02,1.0090330130188,300.00000002279,9.9942968725815e-07
0.021,1.0096471516454,300.000000024,9.9939887049845e-07
0.022,1.0102650108319,300.00000002521,9.9936745153665e-07
0.023,1.0108865698537,300.00000002641,9.993365755834e-07
0.024,1.0115110913926,300.00000002762,9.9930509931521e-07
0.025,1.0121386866771,300.00000002883,9.9927415521768e-07
0.026,1.0127687242492,300.00000003004,9.9924261337062e-07
0.027,1.0134014011834,300.00000003125,9.9921162217955e-07
0.028,1.0140361503289,300.00000003246,9.9918002339774e-07
0.029,1.0146732362288,300.00000003367,9.9914897655529e-07
0.03,1.0153121441156,300.00000003488,9.9911732665482e-07
0.031,1.0159531798422,300.0000000361,9.9908623340284e-07
0.032,1.0165958582946,300.00000003731,9.9905453043983e-07
0.033,1.0172405203002,300.00000003852,9.9902338460908e-07
0.034,1.0178867073185,300.00000003974,9.9899163532422e-07
0.035,1.0185347797537,300.00000004096,9.9896044561179e-07
0.036,1.0191842915961,300.00000004217,9.9892864426674e-07
0.037,1.0198356224409,300.00000004339,9.9889740368458e-07
0.038,1.0204883398917,300.00000004461,9.9886555876341e-07
0.039,1.0211428326469,300.00000004583,9.9883427545826e-07
0.04,1.0217986727096,300.00000004705,9.9880237842395e-07
0.041,1.0224562600859,300.00000004827,9.9877104500413e-07
0.042,1.02311517376,300.00000004949,9.9873910615549e-07
0.043,1.023775817862,300.00000005071,9.9870773052492e-07
0.044,1.0244377720343,300.00000005193,9.9867573896656e-07
