time,avg_temp,power
0,300,9.999999992096e-07
0.00025,300.0000000003,1.0000027197936e-06
0.0005,300.0000000006,1.0000107426456e-06
0.00075,300.0000000009,1.0000239341278e-06
0.001,300.0000000012,1.0000422608834e-06
0.00125,300.00000000149,1.00006563262e-06
0.0015,300.00000000179,1.0000939280028e-06
0.00175,300.00000000209,1.0001270093719e-06
0.002,300.00000000239,1.0001647295546e-06
0.00225,300.00000000269,1.0002069373649e-06
0.0025,300.00000000299,1.0002534787244e-06
0.00275,300.00000000329,1.0003042002648e-06
0.003,300.00000000359,1.0003589485084e-06
0.00325,300.00000000389,1.0004175731081e-06
0.0035,300.00000000418,1.0004799251884e-06
0.00375,300.00000000448,1.0005458603794e-06
0.004,300.00000000478,1.0006152367295e-06
0.00425,300.00000000508,1.0006879175427e-06
0.0045,300.00000000538,1.0007637690662e-06
0.00475,300.00000000568,1.0008426631457e-06
0.005,300.00000000598,1.0009244748067e-06
0.00525,300.00000000628,1.001009084751e-06
0.0055,300.00000000658,1.001096376905e-06
0.00575,300.00000000688,1.0011862407798e-06
0.006,300.00000000718,1.0012785690334e-06
0.00625,300.00000000747,1.0013732597129e-06
0.0065,300.00000000777,1.0014702138602e-06
0.00675,300.00000000807,1.0015693376514e-06
0.007,300.00000000837,1.0016705400629e-06
0.00725,300.00000000867,1.0017737349204e-06
0.0075,300.00000000897,1.0018788386357e-06
0.00775,300.00000000927,1.0019857721732e-06
0.008,300.00000000957,1.0020944588632e-06
0.00825,300.00000000987,1.0022048262931e-06
0.0085,300.00000001017,1.0023168041995e-06
0.00875,300.00000001047,1.0024303262881e-06
0.009,300.00000001077,1.002545328206e-06
0.00925,300.00000001107,1.0026617492945e-06
0.0095,300.00000001137,1.0027795306397e-06
0.00975,300.00000001167,1.002898616762e-06
0.01,300.00000001197,1.0030189537439e-06
0.01025,300.00000001227,1.003140490858e-06
0.0105,300.00000001257,1.0032631787699e-06
0.01075,300.00000001287,1.0033869711079e-06
0.011,300.00000001317,1.0035118227378e-06
0.01125,300.00000001347,1.0036376912764e-06
0.0115,300.00000001377,1.0037645354364e-06
0.01175,300.00000001407,1.0038923164849e-06
0.012,300.00000001437,1.0040209966556e-06
0.01225,300.00000001467,1.004150540555e-06
0.0125,300.00000001497,1.0042809136389e-06
