time,amplitude,fluxintegral,power
1e-05,1.0000000060826,49.577264833064,0.91321960468841
0.00055425285826447,1.0000188948113,49.581434050007,0.91329867874894
0.0039185848046422,1.0010477411427,49.726424325932,0.91600130295027
0.011478623187473,1.0092027089436,50.439062602885,0.92924515451877
0.030658661770079,1.0407092873713,52.889841899726,0.97476903982434
0.061440168775269,1.1110665148817,57.535743276128,1.0610656405853
0.092618378258078,1.214249997914,63.223811546004,1.1667184614611
0.12149269681945,1.335745621837,69.661454352338,1.2862933830692
0.14785641568013,1.472445118517,76.858962322391,1.4199821793236
0.17225345896517,1.6264017833099,85.030457900431,1.5717626835804
0.19522038007183,1.8030748789052,94.51719902105,1.7479742560364
0.19604902051679,1.9073571431877,94.900626048467,1.7550843387161
0.19695059410977,1.9154127658314,95.320009350602,1.7628723804254
0.19759947752454,1.9226889234147,95.624714441051,1.7685323212914
0.19864768634532,1.9307179619399,96.119685441767,1.7777244748503
0.19954091445859,1.9399847549947,96.546080352378,1.7856434981684
0.20024387096073,1.9476719729919,96.88172345992,1.7918755114671
0.20100445186569,1.9545661435558,97.224519245801,1.7982369378938
0.20837484907511,1.9853157899914,99.5268042652,1.8409571013599
0.2195379599862,2.0237013590297,101.03623940167,1.8689681174546
0.24046793739559,2.0463159463215,101.84049926275,1.8838882244055
0.3049976944681,2.0588309839899,102.48350483864,1.8957931413874
0.5,2.0982487915518,104.16140257968,1.9268337949074

