time,fluxintegral,power
0,0.90903992603697,0
1e-05,0.9090399260671,0.99994391867381
0.0036224228007745,0.9090431802969,0.99994749832659
0.050824685975101,0.90960664235284,1.0005673065881
0.18005499854276,0.91585833547515,1.0074441690227
0.28818581642614,0.97033425870365,1.067367684574
0.38953077951117,0.98210546103639,1.08031600714
0.62526531584173,1.081035927199,1.1891395199189
0.88460567747014,1.2445954826028,1.3690550308631
0.97888421839983,1.4818823073703,1.6300705381074
1.0563906269185,1.5825414547635,1.7407956002399
1.1346209986595,1.5841961052737,1.742615715801
1.3164883734912,1.4844520130613,1.6328972143674
1.4968477812388,1.3236628925487,1.4560291818035
1.6668232446441,1.1831582805794,1.3014741086374
1.8549815945798,1.0927377200218,1.202011492024
2,1.062289497955,1.1685184477505

