time,amplitude,fluxintegral,power
0.004,1.003021921,49.58222607,0.913344478
0.008,1.009790127,49.58534031,0.913457945
0.012,1.018363445,49.58746489,0.913563194
0.016,1.027876647,49.58913977,0.913664692
0.02,1.037942923,49.59061446,0.913764602
0.024,1.048390334,49.59200127,0.913863899
0.028,1.059144265,49.59335083,0.913963026
0.032,1.070174615,49.59468614,0.914062182
0.036,1.081471892,49.5960177,0.914161459
0.04,1.093036336,49.59735041,0.9142609
0.044,1.104872923,49.59868654,0.914360525
0.048,1.116989081,49.60002722,0.914460344
0.052,1.129393627,49.601373,0.914560362
0.056,1.142096285,49.60272422,0.914660582
0.06,1.155107479,49.60408105,0.914761007
0.064,1.168438241,49.60544364,0.914861637
0.068,1.182100189,49.60681212,0.914962475
0.072,1.19610553,49.60818659,0.915063522
0.076,1.210467085,49.60956716,0.915164779
0.08,1.225198317,49.61095395,0.915266247
0.084,1.240313368,49.61234706,0.915367928
0.088,1.255827098,49.61374661,0.915469823
0.092,1.271755131,49.61515272,0.915571933
0.096,1.288113904,49.61656551,0.915674261
0.1,1.304920718,49.61798513,0.915776806
0.104,1.322193795,49.6194117,0.915879572
0.108,1.339952337,49.62084537,0.91598256
0.112,1.358216595,49.62228629,0.91608577
0.116,1.377007938,49.62373462,0.916189206
0.12,1.39634893,49.62519052,0.916292868
0.124,1.416263413,49.62665416,0.916396759
0.128,1.436776596,49.62812572,0.916500881
0.132,1.457915154,49.6296054,0.916605235
0.136,1.479707335,49.63109338,0.916709823
0.14,1.502183071,49.63258989,0.916814648
0.144,1.525374104,49.63409513,0.916919712
0.148,1.549314126,49.63560934,0.917025017
0.152,1.574038919,49.63713276,0.917130566
0.156,1.599586527,49.63866564,0.917236361
0.16,1.625997421,49.64020826,0.917342404
0.164,1.6533147,49.64176089,0.917448699
0.168,1.681584298,49.64332383,0.917555248
0.172,1.710855218,49.64489741,0.917662055
0.176,1.741179779,49.64648194,0.917769122
0.18,1.772613902,49.64807779,0.917876452
0.184,1.805217411,49.64968532,0.91798405
0.188,1.839054372,49.65130493,0.918091919
0.192,1.874193461,49.65293702,0.918200062
0.196,1.91070838,49.65458206,0.918308483
0.2,1.948678305,49.65624049,0.918417188
0.204,1.980879159,49.65172867,0.918384392
0.208,2.002926853,49.64848396,0.918357453
0.212,2.018088152,49.64631137,0.918339248
0.216,2.028582586,49.64485737,0.918327063
0.22,2.035914501,49.64388123,0.918318892
0.224,2.041103353,49.64322446,0.918313404
0.228,2.044839996,49.64278208,0.918309716
0.232,2.047592598,49.64248401,0.91830724
0.236,2.049678423,49.64228331,0.918305582
0.24,2.051312468,49.64214837,0.918304477
0.244,2.05264043,49.6420579,0.918303745
0.248,2.053761044,49.64199751,0.918303266
0.252,2.054741218,49.64195748,0.918302957
0.256,2.055626295,49.64193124,0.918302765
0.26,2.056447,49.64191433,0.91830265
0.264,2.057224158,49.64190374,0.918302589
0.268,2.057971877,49.64189743,0.918302564
0.272,2.058699722,49.64189402,0.918302563
0.276,2.059414171,49.64189257,0.918302578
0.28,2.060119616,49.64189246,0.918302605
0.284,2.060819034,49.64189324,0.918302639
0.288,2.06151444,49.64189463,0.918302679
0.292,2.062207202,49.64189643,0.918302721
0.296,2.062898246,49.64189852,0.918302766
0.3,2.063588052,49.64190658,0.91830292
0.304,2.064277488,49.64190734,0.918302938
0.308,2.064966399,49.64190866,0.918302965
0.312,2.065655129,49.64191036,0.918302998
0.316,2.066343809,49.64191234,0.918303036
0.32,2.06703253,49.64191451,0.918303077
0.324,2.067721353,49.64191682,0.918303121
0.328,2.068410319,49.64191922,0.918303166
0.332,2.069099455,49.6419217,0.918303213
0.336,2.069788781,49.64192423,0.918303261
0.34,2.07047831,49.64192679,0.918303309
0.344,2.07116805,49.64192937,0.918303357
0.348,2.071858008,49.64193197,0.918303406
0.352,2.072548187,49.64193459,0.918303455
0.356,2.07323859,49.64193721,0.918303504
0.36,2.07392922,49.64193983,0.918303553
0.364,2.074619929,49.64194822,0.918303709
0.368,2.075311162,49.64194922,0.918303728
0.372,2.076002477,49.6419507,0.918303756
0.376,2.076694021,49.6419525,0.91830379
0.38,2.077385795,49.64195453,0.918303828
0.384,2.078077799,49.64195674,0.918303869
0.388,2.078770033,49.64195906,0.918303913
0.392,2.079462497,49.64196146,0.918303958
0.396,2.080155192,49.64196393,0.918304004
0.4,2.080848118,49.64196644,0.918304051
0.404,2.081541275,49.64196898,0.918304099
0.408,2.082234663,49.64197154,0.918304147
0.412,2.082928281,49.64197412,0.918304195
0.416,2.083622131,49.64197671,0.918304244
0.42,2.084316212,49.64197931,0.918304292
0.424,2.085010524,49.64198191,0.918304341
0.428,2.085704919,49.64199025,0.918304496
0.432,2.086399842,49.64199124,0.918304515
0.436,2.087094848,49.64199269,0.918304543
0.44,2.087790086,49.64199446,0.918304576
0.444,2.088485555,49.64199647,0.918304614
0.448,2.089181256,49.64199865,0.918304654
0.452,2.089877189,49.64200094,0.918304698
0.456,2.090573354,49.64200332,0.918304742
0.46,2.09126975,49.64200576,0.918304788
0.464,2.091966379,49.64200825,0.918304834
0.468,2.09266324,49.64201076,0.918304882
0.472,2.093360332,49.6420133,0.918304929
0.476,2.094057658,49.64201585,0.918304977
0.48,2.094755215,49.64201841,0.918305025
0.484,2.095453005,49.64202098,0.918305073
0.488,2.096151027,49.64202355,0.918305121
0.492,2.096849133,49.64203186,0.918305276
0.496,2.09754777,49.64203282,0.918305294
0.5,2.09824649,49.64203425,0.918305321
