time,fluxintegral,power
0,0.90903992603697,0
0.0015625,0.90903992603697,0.99994391864067
0.003125,0.90903992603697,0.99994391864067
0.0046875,0.90903992603697,0.99994391864067
0.00625,0.90903992603697,0.99994391864067
0.0078125,0.90903992603697,0.99994391864067
0.009375,0.90903992603697,0.99994391864067
0.0109375,0.90903992603697,0.99994391864067
0.0125,0.90903992603697,0.99994391864067
0.0140625,0.90903992603697,0.99994391864067
0.015625,0.90903992603697,0.99994391864067
0.0171875,0.90903992603697,0.99994391864067
0.01875,0.90903992603697,0.99994391864067
0.0203125,0.90903992603697,0.99994391864067
0.021875,0.90903992603697,0.99994391864067
0.0234375,0.90903992603697,0.99994391864067
0.025,0.90903992603697,0.99994391864067
0.0265625,0.90903992603697,0.99994391864067
0.028125,0.90903992603697,0.99994391864067
0.0296875,0.90903992603697,0.99994391864067
0.03125,0.90903992603697,0.99994391864067
0.0328125,0.90903992603697,0.99994391864067
0.034375,0.90903992603697,0.99994391864067
0.0359375,0.90903992603697,0.99994391864067
0.0375,0.90903992603697,0.99994391864067
0.0390625,0.90903992603697,0.99994391864067
0.040625,0.90903992603697,0.99994391864067
0.0421875,0.90903992603697,0.99994391864067
0.04375,0.90903992603697,0.99994391864067
0.0453125,0.90903992603697,0.99994391864067
0.046875,0.90903992603697,0.99994391864067
0.0484375,0.90903992603697,0.99994391864067
0.05,0.90903992603697,0.99994391864067
0.0515625,0.90903992603697,0.99994391864067
0.053125,0.90903992603697,0.99994391864067
0.0546875,0.90903992603697,0.99994391864067
0.05625,0.90903992603697,0.99994391864067
0.0578125,0.90903992603697,0.99994391864067
0.059375,0.90903992603697,0.99994391864067
0.0609375,0.90903992603697,0.99994391864067
0.0625,0.90903992603697,0.99994391864067
0.0640625,0.90903992603697,0.99994391864067
0.065625,0.90903992603697,0.99994391864067
0.0671875,0.90903992603697,0.99994391864067
0.06875,0.90903992603697,0.99994391864067
0.0703125,0.90903992603697,0.99994391864067
0.071875,0.90903992603697,0.99994391864067
0.0734375,0.90903992603697,0.99994391864067
0.075,0.90903992603697,0.99994391864067
0.0765625,0.90903992603697,0.99994391864067
0.078125,0.90903992603697,0.99994391864067
0.0796875,0.90903992603697,0.99994391864067
0.08125,0.90903992603697,0.99994391864067
0.0828125,0.90903992603697,0.99994391864067
0.084375,0.90903992603697,0.99994391864067
0.0859375,0.90903992603697,0.99994391864067
0.0875,0.90903992603697,0.99994391864067
0.0890625,0.90903992603697,0.99994391864067
0.090625,0.90903992603697,0.99994391864067
0.0921875,0.90903992603697,0.99994391864067
0.09375,0.90903992603697,0.99994391864067
0.0953125,0.90903992603697,0.99994391864067
0.096875,0.90903992603697,0.99994391864067
0.0984375,0.90903992603697,0.99994391864067
0.1,0.90903992603697,0.99994391864067
0.1015625,0.90904123692059,0.99994536061265
0.103125,0.90904384622732,0.99994823085006
0.1046875,0.90904774220088,0.99995251642096
0.10625,0.90905291376655,0.9999582051432
0.1078125,0.90905935050999,0.99996528556099
0.109375,0.90906704265711,0.99997374692282
0.1109375,0.90907598105504,0.99998357916054
0.1125,0.90908615715387,0.99999477286926
0.1140625,0.90909756298929,1.0000073192882
0.115625,0.9091101911658,1.0000212102824
0.1171875,0.90912403484064,1.0000364383247
0.11875,0.90913908770833,1.0000529964792
0.1203125,0.90915534398568,1.0000708783842
0.121875,0.90917279839739,1.0000900782371
0.1234375,0.90919144616213,1.0001105907783
0.125,0.90921128297903,1.0001324112769
0.1265625,0.9092323050147,1.0001555355162
0.128125,0.90925450889055,1.0001799597796
0.1296875,0.90927789167059,1.0002056808376
0.13125,0.9093024508496,1.0002326959346
0.1328125,0.90932818434163,1.0002610027758
0.134375,0.90935509046888,1.0002905995158
0.1359375,0.9093831679509,1.000321484746
0.1375,0.90941241589409,1.0003536574835
0.1390625,0.90944283378157,1.0003871171597
0.140625,0.90947442146327,1.0004218636096
0.1421875,0.90950717914638,1.000457897061
0.14375,0.909541107386,1.0004952181246
0.1453125,0.90957620707616,1.0005338277838
0.146875,0.90961247944099,1.0005737273851
0.1484375,0.90964992602622,1.0006149186288
0.15,0.90968854869088,1.00065740356
0.1515625,0.90972834959923,1.0007011845592
0.153125,0.909769331213,1.0007462643343
0.1546875,0.90981149628369,1.0007926459121
0.15625,0.90985484784527,1.0008403326298
0.1578125,0.90989938920695,1.0008893281277
0.159375,0.90994512394622,1.0009396363408
0.1609375,0.90999205590204,1.0009912614922
0.1625,0.91004018916829,1.0010442080851
0.1640625,0.91008952808731,1.001098480896
0.165625,0.91014007724373,1.0011540849681
0.1671875,0.91019184145838,1.0012110256042
