time,fluxintegral,power
0.0015625,49.62383348957,0.91408852054413
0.003125,49.69518067338,0.91541729168475
0.0046875,49.793853783807,0.9172529222724
0.00625,49.916127826586,0.9195262267943
0.0078125,50.057216822278,0.92214844914325
0.009375,50.212864080991,0.92504066716394
0.0109375,50.379693365017,0.92814028049375
0.0125,50.555155086134,0.93140001406561
0.0140625,50.737368445932,0.93478499326336
0.015625,50.92496230572,0.93826979384947
0.0171875,51.116943543385,0.94183600102131
0.01875,51.312595893117,0.94547033364458
0.0203125,51.511404700632,0.94916324903295
0.021875,51.713001802807,0.95290792088169
0.0234375,51.917125437542,0.9566994958936
0.025,52.123591176459,0.96053455479298
0.0265625,52.332270871764,0.96441072194126
0.028125,52.543077407115,0.96832638257337
0.0296875,52.75595364614,0.97228047786975
0.03125,52.97086441604,0.97627235630729
0.0328125,53.18779068722,0.98030166573058
0.034375,53.406725342903,0.98436827490669
0.0359375,53.627670101511,0.98847221645533
0.0375,53.850633275551,0.99261364529089
0.0390625,54.075628138357,0.99679280833591
0.040625,54.302671733134,1.0010100224365
0.0421875,54.531784004194,1.0052656582524
0.04375,54.762987163243,1.0095601285055
0.0453125,54.996305227384,1.0138938794128
0.046875,55.231763682708,1.0182673844483
0.0484375,55.469389239933,1.022681139812
0.05,55.709209657526,1.0271356611497
0.0515625,55.95125361449,1.0316314811947
0.053125,56.195550619749,1.0361691480873
0.0546875,56.442130948399,1.0407492241933
0.05625,56.691025598057,1.0453722852946
0.0578125,56.942266259898,1.0500389200525
0.059375,57.195885300867,1.0547497296785
0.0609375,57.451915753935,1.0595053277537
0.0625,57.71039131475,1.0643063401672
0.0640625,57.971346342986,1.0691534051415
0.065625,58.234815867202,1.0740471733231
0.0671875,58.500835592529,1.0789883079254
0.06875,58.769441910441,1.0839774849106
0.0703125,59.04067191053,1.0890153932084
0.071875,59.314563393404,1.0941027349556
0.0734375,59.591154884888,1.0992402257601
0.075,59.870485651255,1.1044285949839
0.0765625,60.152595715322,1.1096685860419
0.078125,60.437525873292,1.1149609567151
0.0796875,60.725317712437,1.1203064794789
0.08125,61.016013629311,1.1257059418415
0.0828125,61.309656848819,1.1311601466983
0.084375,61.606291443796,1.1366699126953
0.0859375,61.905962355307,1.1422360746062
0.0875,62.208715413483,1.1478594837201
0.0890625,62.514597359166,1.1535410082426
