time,fluxintegral,power
0,0.90903992603697,0
1e-05,0.90903992607087,0.99994391867796
0.01001,0.90907254035418,0.9999797943896
0.038202871388731,0.90943040798241,1.0003734487807
0.072059603185221,0.91028083512068,1.0013089186327
0.1105151866999,0.91182119917366,1.003003319091
0.1533273447153,0.91433994008829,1.0057739340971
0.19945381989102,0.91815383226601,1.0099692154926
0.24680901044423,0.92346292345655,1.0158092158022
0.29307895843123,0.9302521048953,1.0232773153848
0.33672986389722,0.93835805328961,1.0321938586186
0.37719426365855,0.94759551040479,1.0423550614453
0.41450441530075,0.95782148305308,1.0536036313584
0.44893611181154,0.96894142224304,1.0658355644673
0.48082067076625,0.98089708978296,1.0789867987613
0.51047215417417,0.99365503923244,1.0930205431557
0.53816652741464,1.0071989656103,1.1079188621714
0.56413992126569,1.0215249385465,1.1236774324011
0.58859282403231,1.0366383852372,1.1403022237609
0.61169549017631,1.0521719451003,1.1573891396103
0.65025259904744,1.0784328834798,1.1862761718277
0.69725427764559,1.1104868749529,1.2215355624481
0.75096883706235,1.1467217010169,1.2613938711185
0.81082797995245,1.1862725040755,1.304899754483
0.87694571930613,1.2287532462894,1.3516285709183
0.95003170603967,1.2741898686057,1.4016088554663
0.97459950256991,1.3135455848744,1.4449001433618
0.99698540403745,1.3490372025722,1.4839409228295
1.0167292951739,1.3808948070469,1.5189842877516
1.0363376986882,1.3892435908379,1.5281679499217
1.0565863503965,1.3959841114946,1.5355825226441
1.0774058057392,1.4008923788138,1.5409816166952
1.0988087433092,1.4038062321759,1.5441868553935
1.1208666860689,1.4045896968236,1.5450486665059
1.1436933063096,1.403110059525,1.5434210654775
1.167444714198,1.3992230615293,1.5391453676822
1.1923305692238,1.3927582913257,1.5320341204582
1.2186371104974,1.3834995149218,1.5218494664139
1.2467696055922,1.3711530431561,1.5082683474717
1.2773330950194,1.3552905523879,1.4908196076267
1.3112990239492,1.3352342141372,1.4687576355509
1.350389863095,1.3097984478952,1.4407782926847
1.3980620619092,1.2766628858349,1.4043291744184
1.4608294171728,1.2318716596033,1.3550588255636
1.5139493029365,1.1756959784938,1.2932655763432
1.5727547988974,1.1236323107213,1.2359955417935
1.6381212425419,1.0790913431486,1.1870004774634
1.6866669186756,1.0482957487789,1.1531253236568
1.7259918365343,1.0287211307452,1.1315932438198
1.7636925676477,1.0209035829376,1.1229939412313
1.8057957264356,1.0138012801757,1.1151814081932
1.853682147218,1.0074071356596,1.1081478492255
1.9087543964536,1.0017889125211,1.1019678037732
1.9730688889156,0.99700659239842,1.0967072516383
2,0.99541476514548,1.09495624166

