time,fluxintegral,power
0,0.90903992603697,0
0.1,0.90903992603697,0.99994391864067
0.2,0.91221555185234,1.0034371070376
0.3,0.92096028009043,1.0130563080995
0.4,0.93868037765405,1.0325484154194
0.5,0.97058346618039,1.0676418127984
0.6,1.0255148335055,1.1280663168561
0.7,1.0897074268825,1.1986781695707
0.8,1.1561434197229,1.2717577616951
0.9,1.2214354497835,1.3435789947619
1,1.2842466752307,1.4126713427538
1.1,1.318212423355,1.4500336656905
1.2,1.3166016087948,1.4482617696743
1.3,1.2845150995839,1.4129666095423
1.4,1.232758212315,1.3560340335465
1.5,1.172859196236,1.2901451158596
1.6,1.1139367923585,1.2253304715944
1.7,1.061546054099,1.1677006595089
1.8,1.0243647752274,1.1268012527502
1.9,1.0005387705584,1.1005926476143
2,0.98620195832002,1.084822154152

