time,fluxintegral,power
0,0.90903992603697,0
1e-05,0.9090399260671,0.99994391867381
0.0016867381334363,0.90904063429206,0.99994469772126
0.018686013216328,0.90911977603201,1.0000317536352
0.061807470825595,0.90982257072519,1.0008048277977
0.19475153923247,0.91700749608273,1.008708245691
0.22351987277132,0.94318182799051,1.0375000107896
0.25237717721761,0.94474661328523,1.0392212746138
0.31650787340534,0.95096434376429,1.0460607781407
0.38470401506708,0.96305760204333,1.0593633622477
0.40816668641266,0.99866149780991,1.0985276475909
0.43394723269329,1.0081771243552,1.1089948367908
0.46496361143418,1.0221917844092,1.1244109628501
0.49882059384694,1.0336077346043,1.1369685080647
0.536540775851,1.0492256396692,1.1541482036362
0.57628407244854,1.0698727448056,1.1768600192862
0.62393505684193,1.0993559288002,1.2092915216803
0.6309394818946,1.160040503386,1.2760445537246
0.63878618617875,1.1804977702097,1.2985475472306
0.64956668538024,1.191785762442,1.3109643386862
0.65999292507692,1.1987657815817,1.3186423597399
0.67090840417844,1.2186809784054,1.3405490762459
0.68139794418742,1.2256780676657,1.3482458744323
0.69003932293255,1.2584083187075,1.3842491505783
0.69956077865959,1.2644671072451,1.3909138179696
0.71166357174709,1.2717552118447,1.3989307330292
0.72553003274877,1.2801851004464,1.408203610491
0.74346439096588,1.2967539695767,1.4264293665344
0.76399491239342,1.3090537782608,1.4399591560868
0.78830120726193,1.3233507243664,1.4556857968031
0.81462937232394,1.3389360905745,1.4728296996319
0.83688158188545,1.3721662927795,1.5093829220575
0.85788920404271,1.3847308689557,1.5232039558513
0.87352941763526,1.4190858845416,1.5609944729957
0.88773248891535,1.4523554325264,1.5975909757791
0.90437506209595,1.4799328873284,1.6279261760612
0.91984428071799,1.4887142883801,1.6375857172181
0.93816895013444,1.5153871897593,1.6669259087352
0.95717667721432,1.5256833489928,1.6782516838921
0.98221795074099,1.546500850898,1.7011509359878
1.0064732422637,1.5592963520918,1.715225987301
1.0362812820259,1.5708946322127,1.7279840954339
1.0699933940519,1.5783862387002,1.7362248625703
1.1188882721338,1.577569188415,1.7353261072565
1.1703220344854,1.5638002777779,1.7201803055557
1.2080964966256,1.4949889244303,1.6444878168733
1.2432156037314,1.4765303560539,1.6241833916593
1.2597575518657,1.4243164922027,1.566748141423
1.2787187196848,1.4145653357377,1.5560218693115
1.2986358444081,1.4035801253398,1.5439381378738
1.3178734407604,1.3744850612952,1.5119335674248
1.3393827515022,1.3622239414203,1.4984463355624
1.3634101978743,1.3479016919549,1.4826918611504
1.3909800507692,1.3216404083485,1.4538044491834
1.4235175901354,1.3015080175374,1.4316588192912
1.4539914735396,1.2812892356981,1.4094181592679
1.4885010242806,1.2588969924646,1.3847866917111
1.5225014582351,1.2363101040819,1.35994111449
1.5351187362577,1.1953352216319,1.3148687437951
1.5476884275098,1.1887155086466,1.3075870595113
1.5643408670389,1.1761523274974,1.2937675602471
1.5840924643317,1.1668152103634,1.2834967313998
1.6065634836221,1.1562192968469,1.2718412265316
1.6351478670738,1.1431737753732,1.2574911529105
1.6622772432701,1.1303474429104,1.2433821872014
1.6918436857587,1.1099720165231,1.2209692181755
1.7205064894435,1.0986882835787,1.2085571119366
1.7494326760566,1.0789525489326,1.1868478038259
1.779456737632,1.0634184466091,1.16976029127
1.8215957074927,1.0570868589274,1.1627955448201
1.861313867444,1.0518819773333,1.1570701750666
1.9203737247143,1.04378625206,1.148164877266
1.9886923813472,1.0398910145837,1.143880116042
2,1.0393948888379,1.1433343777217

