time,avg_temp,power
0,300,0
5e-05,300.00000000001,9.999999992096e-07
0.0001,300.00000000008,1.0000001342171e-06
0.00015,300.00000000015,1.0000011105204e-06
0.0002,300.00000000021,1.0000018902733e-06
0.00025,300.00000000027,1.0000028772595e-06
0.0003,300.00000000033,1.0000040764267e-06
0.00035,300.00000000039,1.0000054813649e-06
0.0004,300.00000000045,1.0000070982719e-06
0.00045,300.00000000051,1.0000089212724e-06
0.0005,300.00000000057,1.0000109557049e-06
0.00055,300.00000000063,1.0000131962952e-06
0.0006,300.00000000068,1.0000156474691e-06
0.00065,300.00000000074,1.0000183044761e-06
0.0007,300.0000000008,1.0000211709027e-06
0.00075,300.00000000087,1.0000242424507e-06
0.0008,300.00000000093,1.0000274999137e-06
0.00085,300.00000000099,1.0000309857706e-06
0.0009,300.00000000105,1.0000346707329e-06
0.00095,300.00000000111,1.0000385649046e-06
0.001,300.00000000117,1.0000426573339e-06
0.00105,300.00000000123,1.0000469565384e-06
0.0011,300.00000000128,1.0000514527729e-06
0.00115,300.00000000134,1.0000561532768e-06
0.0012,300.0000000014,1.0000610493446e-06
0.00125,300.00000000146,1.0000661471271e-06
0.0013,300.00000000153,1.0000714388078e-06
0.00135,300.00000000159,1.0000769296194e-06
0.0014,300.00000000164,1.0000826125066e-06
0.00145,300.0000000017,1.0000884919182e-06
0.0015,300.00000000176,1.000094561455e-06
0.00155,300.00000000182,1.0001008248994e-06
0.0016,300.00000000188,1.0001072764132e-06
0.00165,300.00000000194,1.0001139192137e-06
0.0017,300.000000002,1.0001207479422e-06
0.00175,300.00000000206,1.0001277653368e-06
0.0018,300.00000000212,1.00013496645e-06
0.00185,300.00000000218,1.0001423536109e-06
0.0019,300.00000000224,1.0001499222261e-06
0.00195,300.0000000023,1.0001576742779e-06
0.002,300.00000000236,1.0001656054752e-06
0.00205,300.00000000242,1.0001737175059e-06
0.0021,300.00000000248,1.0001820063397e-06
0.00215,300.00000000254,1.0001904734143e-06
0.0022,300.0000000026,1.0001991149235e-06
0.00225,300.00000000266,1.0002079320929e-06
0.0023,300.00000000272,1.0002169213097e-06
0.00235,300.00000000278,1.0002260836194e-06
0.0024,300.00000000284,1.0002354155764e-06
0.00245,300.0000000029,1.0002449180742e-06
0.0025,300.00000000296,1.0002545878122e-06
0.00255,300.00000000302,1.0002644255544e-06
0.0026,300.00000000308,1.0002744281267e-06
0.00265,300.00000000314,1.0002845961848e-06
0.0027,300.0000000032,1.000294926664e-06
0.00275,300.00000000326,1.0003054201288e-06
0.0028,300.00000000332,1.0003160736109e-06
0.00285,300.00000000338,1.0003268875976e-06
0.0029,300.00000000344,1.0003378592061e-06
0.00295,300.0000000035,1.0003489888595e-06
0.003,300.00000000356,1.0003602737492e-06
0.00305,300.00000000362,1.0003717142456e-06
0.0031,300.00000000368,1.0003833076067e-06
0.00315,300.00000000374,1.0003950541586e-06
0.0032,300.0000000038,1.0004069512189e-06
0.00325,300.00000000386,1.0004189990777e-06
0.0033,300.00000000392,1.0004311951057e-06
0.00335,300.00000000398,1.0004435395642e-06
0.0034,300.00000000403,1.0004560298719e-06
0.00345,300.00000000409,1.0004686662667e-06
0.0035,300.00000000415,1.0004814462112e-06
0.00355,300.00000000422,1.0004943699252e-06
0.0036,300.00000000427,1.000507434911e-06
0.00365,300.00000000433,1.0005206413748e-06
0.0037,300.00000000439,1.0005339868554e-06
0.00375,300.00000000445,1.0005474715493e-06
0.0038,300.00000000451,1.0005610930288e-06
0.00385,300.00000000457,1.0005748514839e-06
0.0039,300.00000000463,1.0005887445183e-06
0.00395,300.00000000469,1.0006027723182e-06
0.004,300.00000000475,1.0006169325164e-06
0.00405,300.00000000481,1.0006312252978e-06
0.0041,300.00000000487,1.0006456483229e-06
0.00415,300.00000000493,1.0006602017771e-06
0.0042,300.00000000499,1.0006748833465e-06
0.00425,300.00000000505,1.0006896932196e-06
0.0043,300.00000000511,1.0007046291067e-06
0.00435,300.00000000517,1.0007196912004e-06
0.0044,300.00000000523,1.0007348772344e-06
0.00445,300.00000000529,1.0007501874066e-06
0.0045,300.00000000535,1.000765619473e-06
0.00455,300.00000000541,1.0007811736382e-06
0.0046,300.00000000547,1.0007968476794e-06
0.00465,300.00000000553,1.0008126418089e-06
0.0047,300.00000000559,1.0008285538241e-06
0.00475,300.00000000565,1.0008445839461e-06
0.0048,300.00000000571,1.0008607299919e-06
0.00485,300.00000000577,1.0008769921917e-06
0.0049,300.00000000583,1.0008933683815e-06
0.00495,300.00000000589,1.0009098588016e-06
0.005,300.00000000595,1.000926461306e-06
